,rerr,terr
103,0.0447248,0.044673454
104,0.5596285,0.3699762
105,0.16864194,0.29243264
106,0.4607583,0.078035176
107,0.18428895,0.5959252
108,0.0447248,0.03930125
109,0.29626518,0.42086777
110,0.16154498,0.095782615
111,0.1957947,0.13272716
112,0.19010197,0.37281635
113,0.3187466,0.634764
114,0.27194545,0.19661452
115,0.08770417,0.07030749
116,0.1345136,0.095704414
117,0.44488147,0.45146814
118,0.20977798,0.33783582
119,0.0447248,0.020301314
120,0.0447248,0.0006100865
121,0.29695937,0.54075783
122,0.0447248,0.14788882
123,0.15746576,0.13988441
124,0.37511444,0.42776027
125,0.13145772,0.36458373
126,0.2857002,0.5996619
127,0.5312765,0.44705972
128,0.07080547,0.048025668
129,0.13069522,0.20809032
130,0.111768976,0.099873655
131,0.07940073,0.03923039
132,0.3979051,0.6182187
133,0.23078549,0.21864948
134,0.5122697,0.5073267
135,0.19693422,0.19984245
136,0.20358671,0.083354495
137,0.20931034,0.28977895
138,0.1664121,0.030597258
139,0.3482979,0.2781938
140,0.58739775,0.08282441
141,0.045495387,0.043039657
142,0.33876544,0.26289532
143,0.18829231,0.21239905
144,0.43420678,0.17608714
145,0.4896332,0.41091093
146,0.09248718,0.112021
147,0.21471709,0.20153211
148,0.27215928,0.14538817
149,0.41448438,0.45866242
150,0.30705646,0.18903166
151,0.36648795,0.29857272
152,0.6013421,0.43801874
153,0.0447248,0.24511856
154,0.08881316,0.20551556
155,0.42020524,0.44350487
156,0.0447248,0.02351477
157,0.6624274,0.389245
158,0.08978895,0.09020969
159,0.067282185,0.014141433
160,0.5006588,0.45180783
161,0.73362935,0.3083844
162,0.4551263,0.2742744
163,0.28787938,0.46847332
164,0.61903983,0.46601686
165,0.33668628,0.57231385
166,0.06512707,0.12965797
167,0.16693233,0.12989086
168,0.08605417,0.06442832
169,0.14179523,0.1043386
170,0.2046054,0.31766412
171,0.4146439,0.2110582
172,0.074518144,0.039670967
173,0.34375855,0.20873131
174,0.6289122,0.21798733
175,0.39487803,0.12368239
176,0.39686397,0.22711295
177,0.3529047,0.5609935
178,0.0447248,0.63629675
179,0.60776526,0.3828056
180,0.22201923,0.2478037
181,0.34406438,0.19264542
182,0.5005001,0.3175536
183,0.14216675,0.09904131
184,0.5996854,0.28156543
185,0.3820988,0.09670666
186,0.27743027,0.4057594
187,0.42343977,0.4090762
188,0.45929763,0.20645925
189,0.26806352,0.6715199
190,0.0447248,0.03473622
191,0.4934916,0.6149305
192,0.07038634,0.32762584
193,0.34152642,0.5298999
194,0.6606791,0.23405339
195,0.0447248,0.02308187
196,0.2425194,0.3142399
197,0.54212886,0.5345789
198,0.3786729,0.45224044
199,0.10903155,0.2145547
200,0.119677395,0.7513568
201,0.15952992,0.06249959
202,0.050430875,0.0999143
203,0.29960415,0.45145616
204,0.0447248,0.0072257738
205,0.7186205,0.27037734
206,0.30526197,0.21462971
207,0.39719784,0.2962587
208,0.29750925,0.14904797
209,0.21591444,0.38502955
210,0.085017405,0.0598838
211,0.3696658,0.25264534
212,0.29483393,0.2894311
213,0.3423498,0.648348
214,0.06904985,0.3631023
215,0.3269241,0.092268884
216,0.523551,0.57388633
217,0.072543345,0.03665258
218,0.17801964,0.41515157
219,0.2304966,0.27627912
