,rerr,terr
73,1.6769845,0.7100687
74,1.7245569,1.1110562
75,2.1657894,1.2000971
76,3.0968678,0.7044908
77,3.0126767,0.7333853
78,1.4815087,0.6171931
79,2.0153272,1.1228336
80,2.8432455,0.8682178
81,2.2101462,1.249543
82,2.8420777,0.9971478
83,2.3342447,1.299578
84,2.7444766,0.35953772
85,3.050355,1.0644022
86,2.103137,1.0174981
87,2.9197206,0.7472415
88,3.044948,0.9178365
89,2.2980254,1.3809464
90,1.8495219,0.6338013
91,2.8997302,1.1447301
92,1.487872,1.0696907
93,2.699602,0.87471056
94,1.6559911,1.1638786
95,2.6659923,0.90178
96,2.6949577,1.0700681
97,1.1231284,0.915746
98,2.9172044,0.9512832
99,2.1716218,0.150679
100,1.4273688,0.63757306
101,2.11629,1.2302729
102,2.651246,1.1028589
103,1.8626953,1.0371554
104,2.6980667,0.7925196
105,1.8361877,1.2560058
106,1.6816396,1.0200386
107,2.6657717,0.9730744
108,3.0785239,0.77419615
109,2.5000222,0.62298465
110,2.083046,0.5258787
111,1.0836072,0.6687597
112,2.1449924,0.75489056
113,2.5204382,1.3034009
114,2.0391269,1.1231452
115,2.5001812,1.0310007
116,1.7859086,0.67335624
117,2.7273688,1.0702565
118,2.7651634,0.8148006
119,2.4951935,1.0967361
120,2.7893047,0.8449249
121,2.4150414,0.98502505
122,2.4535122,1.0954405
123,2.5045168,1.0016627
124,2.3703225,0.8998647
125,1.3108141,1.269931
126,2.6203928,1.5154998
127,0.6160014,1.0720707
128,2.3179903,0.8131696
129,3.0310206,0.82001483
130,3.0574048,0.92094225
131,2.1136472,1.3525519
132,2.1582046,1.1150192
133,2.7250402,0.87446773
134,1.0888276,1.3211889
135,2.5797021,0.8375445
136,2.2388334,0.97104394
137,0.4478313,1.1011496
138,3.02346,1.2756028
139,2.9884622,0.32820684
140,2.6083713,0.73617446
141,2.576825,1.0281508
142,1.3629316,0.92280287
143,1.5377398,0.3567882
144,2.488333,0.5916939
145,1.927332,1.0888664
146,1.4482164,0.9248514
147,3.0372148,1.1975043
148,2.2946723,1.2277216
149,2.3995843,1.2535172
150,2.7135844,0.24770813
151,2.3172345,1.1816305
152,2.4985924,1.1100694
153,1.5200988,1.2561264
154,2.9547405,0.85037434
155,3.0968678,1.11534
156,2.5210154,0.9705299
157,2.875524,1.1317399
158,1.1792549,0.73418534
159,2.7724826,1.0908694
160,2.7574944,1.2411119
161,2.0284927,0.6527535
162,2.760931,1.3181987
163,2.135077,1.0779738
164,2.8528214,1.0827427
165,2.6094885,0.33378872
166,2.4742894,0.7972486
167,2.2884,1.3754632
168,2.0367377,1.4063244
169,1.9260654,0.9804213
170,2.8882654,0.71212566
171,2.9134002,0.7964193
172,2.359141,1.4693524
173,1.9305377,1.0008297
174,2.7127466,1.0394267
175,2.2561116,0.759017
176,2.096962,1.3946773
177,3.0968678,0.6720645
178,2.2487025,0.69115484
179,2.0793214,1.3390995
180,1.8716213,1.0126107
181,2.8795981,0.9195686
182,2.7489314,1.3046062
183,2.923232,0.7651897
184,2.568471,0.79680556
185,2.304517,0.6914642
186,2.6617775,1.1243978
187,2.224329,0.5836812
188,2.3958783,0.9608335
189,1.7202613,0.7399441
190,1.9296108,1.0783162
191,2.1572871,0.896908
192,2.8749135,0.83506614
193,2.5597584,1.2418382
194,2.1847308,0.87130874
195,2.8683167,0.97189426
196,3.0422919,1.1216067
197,2.6525686,1.276683
198,2.3677766,1.0322146
199,1.7344922,1.1450958
200,2.9076204,1.0552691
201,2.0592334,0.9184802
202,3.0968678,1.1308357
203,2.5899255,1.491172
204,0.81253374,1.2339245
205,2.5877266,0.47449383
206,2.6956432,1.2788943
207,1.7724757,0.6604163
208,1.4311416,1.4683107
209,2.989676,1.2805743
210,1.7956479,0.9118091
211,2.9918602,0.8487307
212,2.8615842,1.2302685
213,1.7904952,1.1443108
214,1.3157777,1.2166706
215,1.5163126,0.52228284
216,2.456499,0.873319
217,2.9219842,1.4061271
218,1.2526988,1.2683916
219,2.9503226,1.1869862
220,1.2583325,0.96935314
221,3.0968678,1.1825787
222,1.792626,1.2965575
223,2.671513,0.9618419
224,2.6248767,1.102005
225,2.7837636,1.0445716
226,2.5661707,0.71577394
227,1.4096094,1.350555
228,1.5816182,1.0759559
229,2.361038,0.64746606
230,0.9365317,1.5150864
231,1.2088943,1.0746843
232,2.295106,1.2447039
233,1.0717249,1.4428602
234,0.69070226,0.86188895
235,1.5618172,1.1881212
236,0.741869,1.0529919
237,3.0550454,0.98487675
238,2.0908504,0.79482603
239,2.769956,0.81705236
240,1.2908266,1.1120101
241,2.862814,1.0388554
242,2.208578,1.2628372
243,2.6001658,1.0330296
244,2.9994001,0.86404836
245,2.9688723,1.1033756
246,2.915716,0.94162655
247,1.4946767,1.2506205
248,2.3384426,0.58578503
249,2.3413203,0.8221739
250,2.9257104,0.9588148
251,1.4847455,0.8773693
252,2.9210596,0.44835332
253,2.795514,0.8534605
254,2.9804952,0.9835871
255,2.6387203,1.1489216
256,1.5758659,0.8781493
257,0.8173991,1.114536
258,2.2866993,1.3469665
259,2.2959824,0.72207034
260,2.184095,0.79915076
261,3.0535963,0.67798495
262,3.0055156,1.1532739
263,2.8729856,0.66459954
264,2.9003525,1.395152
265,2.3381824,0.40310884
